contestId,index,name,tags,rating,solved
1146,C,Tree Diameter,"['bitmasks', 'graphs', 'interactive']",1700.0,629
1146,B,"Hate ""A""","['implementation', 'strings']",1100.0,553
1146,A,"Love ""A""","['implementation', 'strings']",800.0,690
1144,G,Two Merged Sequences,"['dp', 'greedy']",2400.0,429
1144,F,Graph Without Long Directed Paths,"['dfs and similar', 'graphs']",1700.0,587
1144,E,Median String,"['bitmasks', 'math', 'number theory', 'strings']",1900.0,450
1144,D,Equalize Them All,"['constructive algorithms', 'greedy']",1400.0,481
1144,C,Two Shuffled Sequences,"['constructive algorithms', 'sortings']",1000.0,515
1144,B,Parity Alternated Deletions,"['greedy', 'implementation', 'sortings']",900.0,531
1144,A,Diverse Strings,"['implementation', 'strings']",800.0,567
1143,C,Queen,"['dfs and similar', 'trees']",1400.0,479
1143,B,Nirvana,"['brute force', 'math', 'number theory']",1200.0,429
1143,A,The Doors,['implementation'],800.0,474
1142,E,Pink Floyd,"['graphs', 'interactive']",3200.0,178
1142,D,Foreigner,['dp'],2800.0,190
1142,C,U2,['geometry'],2400.0,358
1142,B,Lynyrd Skynyrd,"['data structures', 'dfs and similar', 'dp', 'math', 'trees']",2000.0,578
1142,A,The Beatles,"['brute force', 'math']",1700.0,406
1141,G,Privatization of Roads in Treeland,"['binary search', 'constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'trees']",1900.0,379
1141,F2,Same Sum Blocks (Hard),"['data structures', 'greedy']",1900.0,517
1141,F1,Same Sum Blocks (Easy),['greedy'],1900.0,483
1141,E,Superhero Battle,['math'],1700.0,500
1141,D,Colored Boots,"['greedy', 'implementation']",1500.0,481
1141,C,Polycarp Restores Permutation,['math'],1500.0,552
1141,B,Maximal Continuous Rest,['implementation'],900.0,618
1141,A,Game 23,"['implementation', 'math']",1000.0,669
1140,G,Double Tree,"['data structures', 'divide and conquer', 'shortest paths', 'trees']",2700.0,184
1140,F,Extending Set of Points,"['data structures', 'divide and conquer', 'dsu']",2600.0,396
1140,E,Palindrome-less Arrays,"['combinatorics', 'divide and conquer', 'dp']",2200.0,503
1140,D,Minimum Triangulation,"['dp', 'greedy', 'math']",1200.0,699
1140,C,Playlist,"['brute force', 'data structures', 'sortings']",1600.0,689
1140,B,Good String,"['implementation', 'strings']",1200.0,622
1140,A,Detective Book,['implementation'],1000.0,644
1139,F,Dish Shopping,"['data structures', 'divide and conquer']",2500.0,138
1139,E,Maximize Mex,"['flows', 'graph matchings', 'graphs']",2400.0,433
1139,D,Steps to One,"['dp', 'math', 'number theory', 'probabilities']",2300.0,544
1139,C,Edgy Trees,"['dfs and similar', 'dsu', 'graphs', 'math', 'trees']",1500.0,696
1139,B,Chocolates,"['greedy', 'implementation']",1000.0,594
1139,A,Even Substrings,"['implementation', 'strings']",800.0,670
1138,B,Circus,"['brute force', 'greedy', 'math', 'strings']",1800.0,332
1138,A,Sushi for Two,"['binary search', 'greedy', 'implementation']",900.0,509
1137,F,Matches Are Not a Child's Play ,"['data structures', 'trees']",3400.0,151
1137,E,Train Car Selection,"['data structures', 'greedy']",2700.0,190
1137,D,Cooperative Game,"['constructive algorithms', 'interactive', 'number theory']",2400.0,344
1137,C,Museums Tour,"['dp', 'graphs', 'implementation']",2500.0,380
1137,B,Camp Schedule,"['greedy', 'hashing', 'strings']",1600.0,521
1137,A,Skyscrapers,"['implementation', 'sortings']",1600.0,428
1136,E,Nastya Hasn't Written a Legend,"['binary search', 'data structures']",2200.0,289
1136,D,Nastya Is Buying Lunch,['greedy'],1800.0,468
1136,C,Nastya Is Transposing Matrices,"['constructive algorithms', 'sortings']",1500.0,525
1136,B,Nastya Is Playing Computer Games,"['constructive algorithms', 'math']",1000.0,565
1136,A,Nastya Is Reading a Book,['implementation'],800.0,661
1133,F2,Spanning Tree with One Fixed Degree,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'greedy']",1900.0,403
1133,F1,Spanning Tree with Maximum Degree,['graphs'],1600.0,468
1133,E,K Balanced Teams,"['dp', 'sortings', 'two pointers']",1800.0,485
1133,D,Zero Quantity Maximization,"['hashing', 'math', 'number theory']",1500.0,526
1133,C,Balanced Team,"['sortings', 'two pointers']",1200.0,549
1133,B,Preparation for International Women's Day,"['math', 'number theory']",1200.0,497
1133,A,Middle of the Contest,['implementation'],1000.0,509
1132,G,Greedy Subsequences,"['data structures', 'dp', 'trees']",2400.0,324
1132,F,Clear the String,['dp'],2000.0,890
1132,E,Knapsack,"['dfs and similar', 'dp', 'greedy']",2300.0,374
1132,D,Stressful Training,"['binary search', 'greedy']",2300.0,397
1132,C,Painting the Fence,['brute force'],1700.0,547
1132,B,Discounts,"['greedy', 'sortings']",900.0,597
1132,A,Regular Bracket Sequence,"['greedy', 'implementation']",1100.0,552
1131,G,Most Dangerous Shark,"['data structures', 'dp', 'two pointers']",2700.0,123
1131,F,Asya And Kittens,"['constructive algorithms', 'dsu']",1700.0,659
1131,E,String Multiplication,"['dp', 'greedy', 'strings']",2300.0,279
1131,D,Gourmet choice,"['dfs and similar', 'dp', 'dsu', 'graphs', 'greedy']",2000.0,486
1131,C,Birthday,"['binary search', 'greedy', 'sortings']",1200.0,636
1131,B,Draw!,"['greedy', 'implementation']",1400.0,595
1131,A,Sea Battle,['math'],800.0,641
1130,C,Connect,"['brute force', 'dfs and similar', 'dsu']",1400.0,429
1130,B,Two Cakes,['greedy'],1200.0,404
1130,A,Be Positive,['implementation'],800.0,495
1129,E,Legendary Tree,"['binary search', 'interactive', 'trees']",3100.0,153
1129,D,Isolation,"['data structures', 'dp']",2900.0,354
1129,C,Morse Code,"['binary search', 'data structures', 'dp', 'hashing', 'sortings', 'string suffix structures', 'strings']",2400.0,337
1129,B,Wrong Answer,['constructive algorithms'],2000.0,420
1129,A2,Toy Train,"['brute force', 'greedy']",1800.0,428
1129,A1,Toy Train (Simplified),"['brute force', 'greedy']",1700.0,386
1121,C,System Testing,['implementation'],1600.0,157
1121,B,Mike and Children,"['brute force', 'implementation']",1200.0,331
1121,A,Technogoblet of Fire,"['implementation', 'sortings']",1100.0,313
1120,F,Secret Letters,"['data structures', 'dp', 'greedy']",3100.0,73
1120,E,The very same Munchhausen,['brute force'],2600.0,48
1120,D,Power Tree,"['dfs and similar', 'dp', 'dsu', 'graphs', 'greedy', 'trees']",2500.0,383
1120,C,Compress String,"['dp', 'strings']",2100.0,347
1120,B,Once in a casino,"['constructive algorithms', 'greedy', 'implementation', 'math']",2700.0,139
1120,A,Diana and Liana,"['greedy', 'implementation', 'two pointers']",1900.0,253
1119,H,Triple,"['fft', 'math']",3200.0,196
1119,G,Get Ready for the Battle,"['constructive algorithms', 'implementation']",3100.0,166
1119,F,Niyaz and Small Degrees,"['data structures', 'dp', 'trees']",3400.0,249
1119,E,Pavel and Triangles,"['brute force', 'dp', 'fft', 'greedy', 'ternary search']",1900.0,892
1119,D,Frets On Fire,"['binary search', 'sortings']",1800.0,806
1119,C,Ramesses and Corner Inversion,"['constructive algorithms', 'greedy', 'implementation', 'math']",1500.0,809
1119,B,Alyona and a Narrow Fridge,"['binary search', 'flows', 'greedy', 'sortings']",1300.0,889
1119,A,Ilya and a Colorful Walk,"['greedy', 'implementation']",1100.0,883
1118,F2,Tree Cutting (Hard Version),"['combinatorics', 'dfs and similar', 'dp', 'trees']",2700.0,206
1118,F1,Tree Cutting (Easy Version),"['dfs and similar', 'trees']",1800.0,490
1118,E,Yet Another Ball Problem,"['constructive algorithms', 'implementation']",1700.0,416
1118,D2,Coffee and Coursework (Hard Version),"['binary search', 'greedy']",1700.0,481
1118,D1,Coffee and Coursework (Easy version),"['brute force', 'greedy']",1700.0,452
1118,C,Palindromic Matrix,"['constructive algorithms', 'implementation']",1700.0,434
1118,B,Tanya and Candies,['implementation'],1200.0,518
1118,A,Water Buying,['math'],800.0,632
1117,G,Recursive Queries,['data structures'],2500.0,242
1117,F,Crisp String,"['bitmasks', 'dp']",2500.0,200
1117,E,Decypher the String,"['bitmasks', 'chinese remainder theorem', 'constructive algorithms', 'interactive', 'math']",2200.0,417
1117,D,Magic Gems,"['dp', 'math', 'matrices']",2100.0,684
1117,C,Magic Ship,['binary search'],1900.0,645
1117,B,Emotes,"['greedy', 'math', 'sortings']",1000.0,667
1117,A,Best Subsegment,"['implementation', 'math']",1100.0,663
1115,U3,Block unitary,['*special'],1700.0,43
1115,U2,Chessboard unitary,['*special'],1600.0,48
1115,U1,Anti-diagonal unitary,['*special'],1500.0,48
1115,G3,Palindrome checker oracle,['*special'],1600.0,48
1115,G2,OR oracle,['*special'],1600.0,58
1115,G1,AND oracle,['*special'],1100.0,66
1114,F,"Please, another Queries on Array?","['bitmasks', 'data structures', 'divide and conquer', 'math', 'number theory']",2400.0,508
1114,E,Arithmetic Progression,"['binary search', 'interactive', 'number theory', 'probabilities']",2200.0,707
1114,D,Flood Fill,['dp'],1900.0,770
1114,C,Trailing Loves (or L'oeufs?),"['brute force', 'implementation', 'math', 'number theory']",1700.0,710
1114,B,Yet Another Array Partitioning Task,"['constructive algorithms', 'greedy', 'sortings']",1500.0,611
1114,A,Got Any Grapes?,"['brute force', 'greedy', 'implementation']",800.0,773
1113,B,Sasha and Magnetic Machines,"['greedy', 'number theory']",1300.0,373
1113,A,Sasha and His Trip,"['dp', 'greedy', 'math']",900.0,490
1111,E,Tree,"['data structures', 'dfs and similar', 'dp', 'graphs', 'trees']",2500.0,258
1111,D,Destroy the Colony,"['combinatorics', 'dp', 'math']",2600.0,235
1111,C,Creative Snap,"['binary search', 'brute force', 'divide and conquer', 'math']",1700.0,595
1111,B,Average Superhero Gang Power ,"['brute force', 'implementation', 'math']",1700.0,524
1111,A,Superhero Transformation,"['implementation', 'strings']",1000.0,657
1110,H,Modest Substrings,"['dp', 'strings']",3500.0,77
1110,G,Tree-Tac-Toe ,"['constructive algorithms', 'games', 'trees']",3100.0,204
1110,F,Nearest Leaf,"['data structures', 'trees']",2600.0,553
1110,E,Magic Stones,"['constructive algorithms', 'math', 'sortings']",2200.0,854
1110,D,Jongmah,['dp'],2200.0,792
1110,C,Meaningless Operations,"['constructive algorithms', 'math', 'number theory']",1500.0,960
1110,B,Tape,"['greedy', 'sortings']",1400.0,962
1110,A,Parity,['math'],900.0,1011
1109,F,Sasha and Algorithm of Silence's Sounds,"['data structures', 'trees']",3200.0,106
1109,E,Sasha and a Very Easy Test,"['data structures', 'number theory']",2700.0,196
1109,D,Sasha and Interesting Fact from Graph Theory,"['brute force', 'combinatorics', 'dp', 'math', 'trees']",2400.0,431
1109,C,Sasha and a Patient Friend,"['binary search', 'data structures', 'implementation']",2800.0,98
1109,B,Sasha and One More Name,"['constructive algorithms', 'hashing', 'strings']",1800.0,506
1109,A,Sasha and a Bit of Relax,"['dp', 'implementation']",1600.0,546
1108,F,MST Unification,"['binary search', 'dsu', 'graphs', 'greedy']",2100.0,466
1108,E2,Array and Segments (Hard version),"['data structures', 'implementation']",2100.0,389
1108,E1,Array and Segments (Easy version),"['brute force', 'greedy', 'implementation']",1800.0,433
1108,D,Diverse Garland,"['constructive algorithms', 'dp', 'greedy']",1400.0,564
1108,C,Nice Garland,"['brute force', 'greedy', 'math']",1300.0,491
1108,B,Divisors of Two Integers,"['brute force', 'greedy', 'math', 'number theory']",1100.0,569
1108,A,Two distinct points,['implementation'],800.0,605
1107,G,Vasya and Maximum Profit,"['binary search', 'constructive algorithms', 'data structures', 'dp', 'dsu']",2400.0,348
1107,F,Vasya and Endless Credits,"['dp', 'flows', 'graph matchings', 'graphs', 'sortings']",2600.0,250
1107,E,Vasya and Binary String,['dp'],2400.0,467
1107,D,Compression,"['dp', 'implementation', 'math', 'number theory']",1800.0,509
1107,C,Brutality,"['greedy', 'sortings', 'two pointers']",1300.0,588
1107,B,Digital root,"['math', 'number theory']",1000.0,640
1107,A,Digits Sequence Dividing,"['greedy', 'strings']",900.0,632
1106,F,Lunar New Year and a Recursive Sequence,"['math', 'matrices', 'number theory']",2400.0,291
1106,E,Lunar New Year and Red Envelopes,"['data structures', 'dp']",2100.0,406
1106,D,Lunar New Year and a Wander,"['data structures', 'dfs and similar', 'graphs', 'greedy', 'shortest paths']",1500.0,709
1106,C,Lunar New Year and Number Division,"['greedy', 'implementation', 'math', 'sortings']",900.0,617
1106,B,Lunar New Year and Food Ordering,"['data structures', 'implementation']",1500.0,528
1106,A,Lunar New Year and Cross Counting,['implementation'],800.0,642
1105,E,Helping Hiasat ,"['bitmasks', 'brute force', 'dp', 'meet-in-the-middle']",2200.0,414
1105,D,Kilani and the Game,"['dfs and similar', 'graphs', 'implementation', 'shortest paths']",1900.0,510
1105,C,Ayoub and Lost Array,"['combinatorics', 'dp', 'math']",1500.0,708
1105,B,Zuhair and Strings,"['brute force', 'implementation', 'strings']",1100.0,587
1105,A,Salem and Sticks ,"['brute force', 'implementation']",1100.0,611
1104,B,Game with string,"['data structures', 'implementation', 'math']",1200.0,456
1104,A,Splitting into digits,"['constructive algorithms', 'implementation', 'math']",800.0,527
1103,E,Radix sum,"['fft', 'math', 'number theory']",3400.0,92
1103,D,Professional layer,"['bitmasks', 'dp']",3100.0,140
1103,C,Johnny Solving,"['constructive algorithms', 'dfs and similar', 'graphs', 'math']",2700.0,247
1103,B,Game with modulo,"['binary search', 'constructive algorithms', 'interactive']",2000.0,529
1103,A,Grid game,"['constructive algorithms', 'implementation']",1400.0,463
1102,F,Elongated Matrix,"['binary search', 'bitmasks', 'brute force', 'dp', 'graphs']",2000.0,342
1102,E,Monotonic Renumeration,"['combinatorics', 'sortings']",1700.0,497
1102,D,Balanced Ternary String,"['greedy', 'strings']",1500.0,446
1102,C,Doors Breaking and Repairing,['games'],1200.0,482
1102,B,Array K-Coloring,"['greedy', 'sortings']",1400.0,479
1102,A,Integer Sequence Dividing,['math'],800.0,600
1101,G,(Zero XOR Subset)-less,"['math', 'matrices']",2300.0,510
1101,F,Trucks and Cities,"['binary search', 'dp']",2400.0,379
1101,E,Polycarp's New Job,['implementation'],1500.0,632
1101,D,GCD Counting,"['data structures', 'dfs and similar', 'dp', 'number theory', 'trees']",2000.0,743
1101,C,Division and Union,['sortings'],1500.0,583
1101,B,Accordion,"['greedy', 'implementation']",1300.0,607
1101,A,Minimum Integer,['math'],1000.0,686
1100,F,Ivan and Burgers,"['data structures', 'divide and conquer', 'greedy', 'math']",2500.0,619
1100,E,Andrew and Taxi,"['binary search', 'dfs and similar', 'graphs']",2200.0,439
1100,D,Dasha and Chess,"['constructive algorithms', 'games', 'interactive']",2500.0,236
1100,C,NN and the Optical Illusion,"['binary search', 'geometry', 'math']",1200.0,571
1100,B,Build a Contest,"['data structures', 'implementation']",1300.0,587
1100,A,Roman and Browser,['implementation'],1000.0,586
1099,F,Cookies,"['binary search', 'data structures', 'dfs and similar', 'dp', 'games', 'trees']",2400.0,254
1099,C,Postcard,"['constructive algorithms', 'implementation']",1200.0,439
1099,B,Squares and Segments,"['binary search', 'constructive algorithms', 'math']",1100.0,477
1099,A,Snowball,['implementation'],800.0,498
1098,F,Ж-function,"['string suffix structures', 'strings']",3500.0,87
1098,E,Fedya the Potter,"['binary search', 'implementation', 'math', 'number theory']",3400.0,90
1098,D,Eels,['data structures'],2800.0,294
1098,C,Construct a tree,"['binary search', 'constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'trees']",2400.0,354
1098,B,Nice table,"['brute force', 'constructive algorithms', 'greedy', 'math']",2100.0,402
1098,A,Sum in the tree,"['constructive algorithms', 'dfs and similar', 'greedy', 'trees']",1600.0,567
1097,H,Mateusz and an Infinite Sequence,"['bitmasks', 'brute force', 'dp', 'strings']",3400.0,36
1097,G,Vladislav and a Great Legend,"['combinatorics', 'dp', 'trees']",3000.0,282
1097,F,Alex and a TV Show,"['bitmasks', 'combinatorics', 'number theory']",2500.0,448
1097,E,Egor and an RPG game,"['constructive algorithms', 'greedy']",3400.0,165
1097,D,Makoto and a Blackboard,"['dp', 'math', 'number theory', 'probabilities']",2200.0,711
1097,C,Yuhao and a Parenthesis,"['greedy', 'implementation']",1400.0,851
1097,B,Petr and a Combination Lock,"['bitmasks', 'brute force', 'dp']",1200.0,1065
1097,A,Gennady and a Card Game,"['brute force', 'implementation']",800.0,1061
1096,G,Lucky Tickets,"['divide and conquer', 'dp', 'fft']",2400.0,444
1096,F,Inversion Expectation,"['dp', 'math', 'probabilities']",2300.0,474
1096,E,The Top Scorer,"['combinatorics', 'dp', 'math', 'probabilities']",2500.0,319
1096,D,Easy Problem,['dp'],1800.0,737
1096,C,Polygon for the Angle,"['brute force', 'geometry']",1600.0,602
1096,B,Substring Removal,"['combinatorics', 'math', 'strings']",1300.0,611
1096,A,Find Divisible,"['greedy', 'implementation', 'math']",800.0,727
1095,F,Make It Connected,"['dsu', 'graphs', 'greedy']",1900.0,597
1095,E,Almost Regular Bracket Sequence,['implementation'],1900.0,474
1095,D,Circular Dance,['implementation'],1600.0,483
1095,C,Powers Of Two,"['bitmasks', 'greedy']",1400.0,584
1095,B,Array Stabilization,['implementation'],900.0,576
1095,A,Repeating Cipher,['implementation'],800.0,643
1093,G,Multidimensional Queries,"['bitmasks', 'data structures']",2300.0,484
1093,F,Vasya and Array,['dp'],2400.0,316
1093,E,Intersection of Permutations,['data structures'],2400.0,457
1093,D,Beautiful Graph,"['dfs and similar', 'graphs']",1700.0,701
1093,C,Mishka and the Last Exam,['greedy'],1300.0,593
1093,B,Letters Rearranging,"['constructive algorithms', 'greedy', 'sortings', 'strings']",900.0,639
1093,A,Dice Rolling,['math'],800.0,701
1092,F,Tree with Maximum Cost,"['dfs and similar', 'dp', 'trees']",1900.0,692
1092,E,Minimal Diameter Forest,"['constructive algorithms', 'dfs and similar', 'greedy', 'trees']",2000.0,325
1092,D2,Great Vova Wall (Version 2),"['data structures', 'implementation']",2200.0,339
1092,D1,Great Vova Wall (Version 1),"['greedy', 'implementation', 'math']",2200.0,378
1092,C,Prefixes and Suffixes,['strings'],1700.0,374
1092,B,Teams Forming,['sortings'],800.0,585
1092,A,Uniform String,['implementation'],800.0,534
1091,H,New Year and the Tricolore Recreation,['games'],3200.0,134
1091,G,New Year and the Factorisation Collaboration,"['interactive', 'math', 'number theory']",3200.0,87
1091,F,New Year and the Mallard Expedition,"['constructive algorithms', 'greedy']",2600.0,267
1091,E,New Year and the Acquaintance Estimation,"['binary search', 'data structures', 'graphs', 'greedy', 'implementation', 'math', 'sortings']",2400.0,344
1091,D,New Year and the Permutation Concatenation,"['combinatorics', 'dp', 'math']",1700.0,952
1091,C,New Year and the Sphere Transmission,"['math', 'number theory']",1400.0,971
1091,B,New Year and the Treasure Geolocation,"['brute force', 'constructive algorithms', 'greedy', 'implementation']",1200.0,970
1091,A,New Year and the Christmas Ornament,"['brute force', 'implementation', 'math']",800.0,1073
1090,M,The Pleasant Walk,['implementation'],1000.0,360
1090,L,Berland University,"['greedy', 'math']",2000.0,219
1090,K,Right Expansion Of The Mind,['math'],2000.0,198
1090,J,Two Prefixes,['strings'],2600.0,120
1090,I,Minimal Product,[],2000.0,199
1090,H,Linearization,['graphs'],2900.0,39
1090,G,Combostone,"['games', 'implementation']",2500.0,30
1090,F,How to Learn You Score,"['constructive algorithms', 'interactive']",2600.0,92
1090,E,Horseback Riding,"['flows', 'graphs']",2300.0,138
1090,D,Similar Arrays,['constructive algorithms'],1800.0,297
1090,C,New Year Presents,"['constructive algorithms', 'data structures']",2400.0,136
1090,B,LaTeX Expert,[],1900.0,196
1090,A,Company Merging,['greedy'],1300.0,320
1089,M,Minegraphed,"['constructive algorithms', 'graphs']",2400.0,199
1089,L,Lazyland,[],900.0,431
1089,K,King Kog's Reception,['data structures'],2400.0,314
1089,J,JS Minification,"['greedy', 'implementation']",3200.0,50
1089,I,Interval-Free Permutations,['combinatorics'],2600.0,154
1089,H,Harder Satisfiability,"['2-sat', 'dfs and similar', 'graphs']",3400.0,41
1089,G,Guest Student,['math'],1500.0,396
1089,F,Fractions,['math'],1900.0,412
1089,E,Easy Chess,['constructive algorithms'],1700.0,366
1089,D,Distance Sum,['graphs'],3100.0,42
1089,C,Cactus Search,['interactive'],2500.0,161
1089,B,Bimatching,['graphs'],3200.0,85
1089,A,Alice the Fan,['dp'],2200.0,305
1088,F,Ehab and a weird weight formula,"['data structures', 'trees']",2800.0,174
1088,E,Ehab and a component choosing problem,"['dp', 'greedy', 'math', 'trees']",2400.0,384
1088,D,Ehab and another another xor problem,"['bitmasks', 'constructive algorithms', 'implementation', 'interactive']",2000.0,511
1088,C,Ehab and a 2-operation task,"['constructive algorithms', 'greedy', 'math']",1400.0,559
1088,B,Ehab and subtraction,"['implementation', 'sortings']",1000.0,582
1088,A,Ehab and another construction problem,"['brute force', 'constructive algorithms']",800.0,660
1086,F,Forest Fires,['math'],3500.0,87
1085,G,Beautiful Matrix,"['combinatorics', 'data structures', 'dp']",2900.0,123
1085,F,Rock-Paper-Scissors Champion,[],2500.0,71
1085,E,Vasya and Templates,"['greedy', 'implementation', 'strings']",2300.0,79
1085,D,Minimum Diameter Tree,"['constructive algorithms', 'implementation', 'trees']",1700.0,174
1085,C,Connect Three,"['implementation', 'math']",1600.0,127
1085,B,Div Times Mod,['math'],1100.0,153
1085,A,Right-Left Cipher,"['implementation', 'strings']",800.0,170
1084,C,The Fair Nut and String,"['combinatorics', 'dp', 'implementation']",1500.0,413
1084,B,Kvass and the Fair Nut,"['greedy', 'implementation']",1200.0,321
1084,A,The Fair Nut and Elevator,"['brute force', 'implementation']",1000.0,344
1083,F,The Fair Nut and Amusing Xor,['data structures'],3300.0,99
1083,E,The Fair Nut and Rectangles,"['data structures', 'dp', 'geometry']",2400.0,972
1083,D,The Fair Nut's getting crazy,"['data structures', 'implementation']",3500.0,73
1083,C,Max Mex,"['data structures', 'trees']",2900.0,295
1083,B,The Fair Nut and Strings,"['greedy', 'strings']",2000.0,394
1083,A,The Fair Nut and the Best Path,"['data structures', 'dp', 'trees']",1800.0,498
1082,G,Petya and Graph,"['flows', 'graphs']",2400.0,517
1082,F,Speed Dial,"['dp', 'strings', 'trees']",2800.0,136
1082,E,Increasing Frequency,"['binary search', 'dp', 'greedy']",2000.0,619
1082,D,Maximum Diameter Graph,"['constructive algorithms', 'graphs', 'implementation']",1800.0,496
1082,C,Multi-Subject Competition,"['greedy', 'sortings']",1600.0,521
1082,B,Vova and Trophies,['greedy'],1600.0,545
1082,A,Vasya and Book,"['implementation', 'math']",1200.0,547
1081,H,Palindromic Magic,"['data structures', 'hashing', 'strings']",3500.0,14
1081,G,Mergesort Strikes Back,"['math', 'probabilities']",3200.0,123
1081,F,Tricky Interactor,"['constructive algorithms', 'implementation', 'interactive']",2600.0,210
1081,E,Missing Numbers,"['binary search', 'constructive algorithms', 'greedy', 'math', 'number theory']",1900.0,568
1081,D,Maximum Distance,"['dsu', 'graphs', 'shortest paths', 'sortings']",1800.0,632
1081,C,Colorful Bricks,"['combinatorics', 'dp', 'math']",1500.0,702
1081,B,Farewell Party,"['constructive algorithms', 'implementation']",1500.0,579
1081,A,Definite Game,"['constructive algorithms', 'math']",800.0,700
1080,F,Katya and Segments Sets,"['data structures', 'interactive', 'sortings']",2400.0,193
1080,E,Sonya and Matrix Beauty,['strings'],2400.0,235
1080,D,Olya and magical square,"['constructive algorithms', 'implementation', 'math']",2000.0,285
1080,C,Masha and two friends,['implementation'],1500.0,409
1080,B,Margarite and the best present,['math'],900.0,553
1080,A,Petya and Origami,['math'],800.0,624
1078,E,Negative Time Summation,['constructive algorithms'],3400.0,24
1077,F2,Pictures with Kittens (hard version),"['data structures', 'dp']",2100.0,568
1077,F1,Pictures with Kittens (easy version),['dp'],1900.0,540
1077,E,Thematic Contests,"['greedy', 'sortings']",1800.0,445
1077,D,Cutting Out,"['binary search', 'sortings']",1600.0,498
1077,C,Good Array,[],1300.0,526
1077,B,Disturbed People,['greedy'],1000.0,547
1077,A,Frog Jumping,['math'],800.0,646
1076,G,Array Game,"['data structures', 'games']",3000.0,186
1076,F,Summer Practice Report,"['dp', 'greedy']",2500.0,179
1076,E,Vasya and a Tree,"['data structures', 'trees']",1900.0,583
1076,D,Edge Deletion,"['graphs', 'greedy', 'shortest paths']",1800.0,606
1076,C,Meme Problem,"['binary search', 'math']",1300.0,612
1076,B,Divisor Subtraction,"['implementation', 'math', 'number theory']",1200.0,644
1076,A,Minimizing the String,"['greedy', 'strings']",1200.0,600
1075,B,Taxi drivers and Lyft,"['implementation', 'sortings']",1200.0,261
1075,A,The King's Race,"['implementation', 'math']",800.0,341
1073,G,Yet Another LCP Problem,"['data structures', 'string suffix structures']",2600.0,285
1073,F,Choosing Two Paths,"['dfs and similar', 'dp', 'greedy', 'trees']",2500.0,156
1073,E,Segment Sum,"['bitmasks', 'combinatorics', 'dp', 'math']",2300.0,501
1073,D,Berland Fair,"['binary search', 'brute force', 'data structures', 'greedy']",1700.0,506
1073,C,Vasya and Robot,"['binary search', 'two pointers']",1800.0,472
1073,B,Vasya and Books,"['implementation', 'math']",1000.0,588
1073,A,Diverse Substring,"['implementation', 'strings']",1000.0,643
1071,E,Rain Protection,"['binary search', 'geometry']",3500.0,23
1070,M,Algoland and Berland,"['constructive algorithms', 'divide and conquer', 'geometry']",3000.0,20
1070,L,Odd Federalization,['constructive algorithms'],2600.0,103
1070,K,Video Posts,['implementation'],1100.0,390
1070,J,Streets and Avenues in Berhattan,['dp'],2300.0,193
1070,I,Privatization of Roads in Berland,"['flows', 'graph matchings', 'graphs']",2400.0,164
1070,H,BerOS File Suggestion,"['brute force', 'implementation']",1500.0,381
1070,G,Monsters and Potions,"['brute force', 'dp', 'greedy', 'implementation']",2300.0,189
1070,F,Debate,['greedy'],1500.0,366
1070,E,Getting Deals Done,"['binary search', 'data structures']",2100.0,264
1070,D,Garbage Disposal,['greedy'],1300.0,390
1070,C,Cloud Computing,"['data structures', 'greedy']",2000.0,362
1070,B,Berkomnadzor,"['data structures', 'greedy']",2400.0,147
1070,A,Find a Number,"['dp', 'graphs', 'number theory', 'shortest paths']",2200.0,416
1068,C,Colored Rooks,"['constructive algorithms', 'graphs']",1700.0,304
1068,B,LCM,"['math', 'number theory']",1200.0,434
1068,A,Birthday,['math'],1400.0,338
1067,E,Random Forest Rank,"['dp', 'graph matchings', 'math', 'trees']",2800.0,185
1067,D,Computer Game,"['dp', 'greedy', 'math', 'probabilities']",3100.0,129
1067,C,Knights,['constructive algorithms'],2600.0,226
1067,B,Multihedgehog,"['dfs and similar', 'graphs', 'shortest paths']",1800.0,394
1067,A,Array Without Local Maximums ,['dp'],1900.0,479
1066,F,Yet another 2D Walking,['dp'],2100.0,311
1066,E,Binary Numbers AND Sum,"['data structures', 'implementation', 'math']",1700.0,514
1066,D,Boxes Packing,"['binary search', 'implementation']",1800.0,398
1066,C,Books Queries,['implementation'],1400.0,445
1066,B,Heaters,"['greedy', 'two pointers']",1500.0,413
1066,A,Vova and Train,['math'],1100.0,483
1065,G,Fibonacci Suffix,['strings'],2700.0,80
1065,F,Up and Down the Tree,"['dfs and similar', 'dp', 'trees']",2500.0,322
1065,E,Side Transmutations,"['combinatorics', 'strings']",2300.0,334
1065,D,Three Pieces,"['dfs and similar', 'dp', 'shortest paths']",2200.0,315
1065,C,Make It Equal,['greedy'],1600.0,567
1065,B,Vasya and Isolated Vertices,"['constructive algorithms', 'graphs']",1300.0,614
1065,A,Vasya and Chocolate,"['implementation', 'math']",800.0,652
1064,B,Equations of Mathematical Magic,['math'],1200.0,410
1064,A,Make a triangle!,"['brute force', 'geometry', 'math']",800.0,560
1063,F,String Journey,"['data structures', 'dp', 'string suffix structures']",3300.0,266
1063,E,Lasers and Mirrors,"['constructive algorithms', 'math']",3000.0,130
1063,D,Candies for Children,"['brute force', 'math']",2600.0,147
